track,artist,danceability,energy,valence,tempo,previously_heard,liked
Redbone,Childish Gambino,0.743,0.34700000000000003,0.5720000000000001,160.143,Haven't Heard,Like
Heavy,Linkin Park Featuring Kiiara,0.59,0.6709999999999999,0.43799999999999994,149.982,Haven't Heard,Like
Why Ya Wanna,Jana Kramer,0.299,0.6759999999999999,0.298,167.498,Haven't Heard,Like
Yellow Flicker Beat,Lorde,0.585,0.61,0.0598,94.971,Haven't Heard,Dislike
Buzzin',Mann,0.7240000000000001,0.951,0.593,103.988,Haven't Heard,Like
IDGAF,Dua Lipa,0.836,0.544,0.51,97.02799999999999,Haven't Heard,Dislike
Somewhere Else,Toby Keith,0.578,0.648,0.813,178.011,Heard,Like
Are You Gonna Kiss Me Or Not,Thompson Square,0.485,0.701,0.613,151.94799999999995,Haven't Heard,Dislike
Don't Judge Me,Chris Brown,0.32799999999999996,0.498,0.36,175.918,Heard,Like
The Edge Of Glory,Lady Gaga,0.581,0.772,0.361,127.95200000000001,Haven't Heard,Like
Backwoods,Justin Moore,0.4970000000000001,0.932,0.774,157.884,Haven't Heard,Dislike
Be Careful,Cardi B,0.82,0.568,0.535,152.279,Haven't Heard,Dislike
Wait,Maroon 5,0.655,0.603,0.452,126.088,Haven't Heard,Dislike
Royals,Lorde,0.674,0.428,0.337,84.87799999999999,Haven't Heard,Dislike
I Bet,Ciara,0.743,0.618,0.285,129.034,Heard,Like
Dirt Road Anthem,Jason Aldean,0.68,0.741,0.635,127.024,Haven't Heard,Like
The Crow & The Butterfly,Shinedown,0.319,0.7809999999999999,0.23800000000000002,149.002,Haven't Heard,Like
Started From The Bottom,Drake,0.794,0.522,0.5670000000000001,86.318,Haven't Heard,Like
So Good,B.o.B,0.66,0.9,0.591,85.51,Haven't Heard,Like
Bobby Bitch,Bobby Shmurda,0.9209999999999999,0.525,0.794,130.747,Haven't Heard,Like
Patty Cake,Kodak Black,0.8059999999999999,0.77,0.406,152.094,Heard,Like
HeadBand,B.o.B Featuring 2 Chainz,0.919,0.506,0.273,97.465,Haven't Heard,Dislike
1-800-273-8255,Logic Featuring Alessia Cara & Khalid,0.62,0.574,0.35200000000000004,100.021,Haven't Heard,Like
Holding You Down (Goin In Circles),Jazmine Sullivan,0.7240000000000001,0.872,0.7829999999999999,95.09,Haven't Heard,Like
Written In The Stars,Tinie Tempah Featuring Eric Turner,0.644,0.945,0.573,91.01700000000001,Haven't Heard,Like
Don't Start Now,Dua Lipa,0.794,0.7929999999999999,0.677,123.941,Haven't Heard,Like
Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga,0.736,0.622,0.506,191.97099999999998,Haven't Heard,Like
Beez In The Trap,Nicki Minaj Featuring 2 Chainz,0.8140000000000001,0.782,0.6829999999999999,150.011,Haven't Heard,Dislike
Sex With Me,Rihanna,0.58,0.532,0.39,112.04899999999999,Haven't Heard,Like
Just Can't Get Enough,The Black Eyed Peas,0.659,0.628,0.262,94.05,Haven't Heard,Like
Rude Boy,Rihanna,0.563,0.75,0.812,173.90599999999995,Haven't Heard,Like
Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",0.573,0.495,0.255,179.196,Heard,Like
Fade,Kanye West,0.752,0.765,0.309,105.99799999999999,Heard,Like
Say You Do,Dierks Bentley,0.48100000000000004,0.733,0.45299999999999996,147.859,Haven't Heard,Like
This Ole Boy,Craig Morgan,0.591,0.88,0.6609999999999999,114.11,Haven't Heard,Dislike
Party Monster,The Weeknd,0.5720000000000001,0.631,0.21899999999999997,77.51899999999998,Heard,Like
B.M.F. (Blowin' Money Fast),Rick Ross Featuring Styles P,0.721,0.863,0.35,139.981,Haven't Heard,Like
OMG,Usher Featuring will.i.am,0.7809999999999999,0.745,0.326,129.998,Haven't Heard,Dislike
Hit Or Miss,Jacob Sartorius,0.44,0.6659999999999999,0.544,82.92200000000003,Heard,Like
H*A*M,Kanye West Jay Z,0.657,0.523,0.0382,140.046,Haven't Heard,Like
Alejandro,Lady Gaga,0.626,0.799,0.369,98.992,Haven't Heard,Dislike
Trophies,Young Money Featuring Drake,0.747,0.687,0.28300000000000003,143.931,Heard,Like
Come And See Me,PARTYNEXTDOOR Featuring Drake,0.7170000000000001,0.34700000000000003,0.0589,84.98700000000002,Haven't Heard,Like
Nobody To Blame,Chris Stapleton,0.534,0.6659999999999999,0.59,87.40100000000002,Haven't Heard,Like
Voices,Chris Young,0.552,0.7879999999999999,0.6409999999999999,76.528,Haven't Heard,Like
Something Just Like This,The Chainsmokers & Coldplay,0.617,0.635,0.446,103.01899999999999,Haven't Heard,Like
Same Old Love,Selena Gomez,0.672,0.593,0.43799999999999994,98.02,Haven't Heard,Dislike
Drink A Beer,Luke Bryan,0.483,0.431,0.29600000000000004,78.26,Haven't Heard,Dislike
B.E.D.,Jacquees,0.7390000000000001,0.536,0.193,122.022,Haven't Heard,Like
19 You + Me,Dan + Shay,0.493,0.67,0.451,151.989,Heard,Like
Who Are You When I'm Not Looking,Blake Shelton,0.41200000000000003,0.457,0.20199999999999999,74.824,Haven't Heard,Like
Long Hot Summer,Keith Urban,0.657,0.785,0.769,127.98700000000001,Heard,Dislike
Cool Kids,Echosmith,0.7190000000000001,0.6709999999999999,0.7859999999999999,130.02700000000002,Heard,Like
Buy Me A Boat,Chris Janson,0.574,0.745,0.693,154.042,Haven't Heard,Dislike
Turn Up The Music,Chris Brown,0.594,0.841,0.643,129.925,Heard,Like
Why Don't We Just Dance,Josh Turner,0.677,0.7759999999999999,0.642,121.834,Heard,Like
Rake It Up,Yo Gotti Featuring Nicki Minaj,0.91,0.444,0.53,149.953,Haven't Heard,Dislike
First Love,Jennifer Lopez,0.621,0.708,0.455,100.025,Haven't Heard,Dislike
This Is Country Music,Brad Paisley,0.507,0.669,0.484,88.525,Haven't Heard,Dislike
The Body,Wale Featuring Jeremih,0.493,0.542,0.172,109.399,Haven't Heard,Dislike
You And Me,Dave Matthews Band,0.652,0.627,0.315,137.86700000000002,Heard,Dislike
Mob Ties,Drake,0.755,0.575,0.49,85.98700000000002,Heard,Like
Beautiful Drug,Zac Brown Band,0.618,0.852,0.33899999999999997,125.944,Haven't Heard,Dislike
Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,0.555,0.863,0.6990000000000001,98.006,Haven't Heard,Dislike
Nonstop,Drake,0.912,0.41200000000000003,0.42200000000000004,154.983,Heard,Like
Uma Thurman,Fall Out Boy,0.622,0.961,0.687,149.96200000000005,Haven't Heard,Like
Wagon Wheel,Darius Rucker,0.537,0.66,0.574,148.096,Haven't Heard,Like
On Top Of The World,Imagine Dragons,0.631,0.924,0.755,100.045,Haven't Heard,Like
Elevator,Eminem,0.7959999999999999,0.7929999999999999,0.556,90.51,Haven't Heard,Like
Like I Loved You,Brett Young,0.5820000000000001,0.568,0.64,76.025,Haven't Heard,Like
Moving To Mars,Coldplay,0.263,0.315,0.196,142.657,Haven't Heard,Like
Fifteen,Taylor Swift,0.556,0.6509999999999999,0.203,95.485,Heard,Like
Made For Now,Janet & Daddy Yankee,0.76,0.888,0.5589999999999999,115.705,Heard,Like
Tonight (Best You Ever Had),John Legend Featuring Ludacris,0.693,0.813,0.515,90.008,Heard,Dislike
Talk You Out Of It,Florida Georgia Line,0.6509999999999999,0.708,0.5579999999999999,119.964,Haven't Heard,Like
Liar,Camila Cabello,0.74,0.498,0.652,98.016,Heard,Like
Impossible,Shontelle,0.599,0.624,0.539,90.03399999999998,Haven't Heard,Like
Back Up,DeJ Loaf Featuring Big Sean,0.816,0.535,0.435,80.012,Haven't Heard,Dislike
If Heaven Wasn't So Far Away,Justin Moore,0.374,0.657,0.376,74.234,Haven't Heard,Dislike
Slow Dancing In The Dark,Joji,0.515,0.479,0.284,88.964,Haven't Heard,Like
Shotgun Rider,Tim McGraw,0.46799999999999997,0.904,0.7,167.998,Haven't Heard,Dislike
Burn Out,Midland,0.6709999999999999,0.7240000000000001,0.8009999999999999,99.976,Haven't Heard,Like
Ready Or Not,Bridgit Mendler,0.715,0.872,0.748,93.04299999999999,Haven't Heard,Dislike
The Light Is Coming,Ariana Grande Featuring Nicki Minaj,0.762,0.882,0.597,99.044,Haven't Heard,Dislike
It's Not Unusual,Glee Cast,0.408,0.975,0.635,183.96200000000002,Heard,Like
Take Me To Church,Hozier,0.5660000000000001,0.664,0.4370000000000001,128.945,Haven't Heard,Like
Glitter In The Air,P!nk,0.511,0.255,0.29600000000000004,99.90100000000001,Heard,Dislike
Love On The Brain,Rihanna,0.509,0.637,0.37799999999999995,172.00599999999997,Heard,Like
Gas Pedal,Sage The Gemini Featuring IamSu!,0.843,0.5379999999999999,0.428,97.49,Haven't Heard,Like
Take Care,Drake Featuring Rihanna,0.4920000000000001,0.26,0.312,111.51899999999999,Haven't Heard,Like
Rule The World,2 Chainz Featuring Ariana Grande,0.5920000000000001,0.584,0.447,88.073,Haven't Heard,Like
6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,0.365,0.7509999999999999,0.604,79.119,Haven't Heard,Like
Live While We're Young,One Direction,0.6579999999999999,0.8370000000000001,0.9359999999999999,126.015,Heard,Like
Show Me,Kid Ink Featuring Chris Brown,0.711,0.508,0.665,98.098,Haven't Heard,Like
Let It Be,Terry McDermott,0.475,0.597,0.39799999999999996,142.024,Haven't Heard,Dislike
Love You Too Late,Cole Swindell,0.542,0.797,0.593,113.95,Haven't Heard,Dislike
Better Than I Used To Be,Tim McGraw,0.452,0.5660000000000001,0.40700000000000003,138.154,Haven't Heard,Like
Falling Down,Lil Peep & XXXTENTACION,0.669,0.574,0.273,120.01299999999999,Haven't Heard,Like
Closer To The Edge,Thirty Seconds To Mars,0.502,0.948,0.102,139.97899999999998,Heard,Like
One Of Those Nights,Tim McGraw,0.525,0.7759999999999999,0.413,127.046,Haven't Heard,Like
Piece By Piece,Kelly Clarkson,0.561,0.245,0.402,109.55799999999999,Haven't Heard,Like
I Don't Like,Chief Keef Featuring Lil Reese,0.742,0.8440000000000001,0.41600000000000004,131.986,Haven't Heard,Like
Cecilia And The Satellite,Andrew McMahon In The Wilderness,0.381,0.8440000000000001,0.239,194.0,Haven't Heard,Like
Peter Pan,Kelsea Ballerini,0.514,0.659,0.46299999999999997,76.483,Heard,Like
Bullets In The Gun,Toby Keith,0.61,0.7609999999999999,0.433,120.01700000000001,Haven't Heard,Like
Hear Me Calling,Juice WRLD,0.6990000000000001,0.687,0.499,88.932,Haven't Heard,Dislike
Drunk Girl,Chris Janson,0.485,0.306,0.22399999999999998,203.729,Heard,Dislike
Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,0.8,0.578,0.3670000000000001,143.01,Haven't Heard,Like
My Eyes,Blake Shelton Featuring Gwen Sebastian,0.45299999999999996,0.5870000000000001,0.625,145.334,Haven't Heard,Dislike
Beautiful Day,Lee DeWyze,0.483,0.79,0.29,135.121,Haven't Heard,Dislike
Lalala,Y2K & bbno$,0.843,0.391,0.496,129.972,Haven't Heard,Dislike
Cowboy Casanova,Carrie Underwood,0.597,0.82,0.5760000000000001,119.969,Heard,Like
This Is How We Do,Katy Perry,0.69,0.636,0.8,96.0,Haven't Heard,Like
Bigger > You,"2 Chainz, Drake & Quavo",0.888,0.515,0.264,141.009,Haven't Heard,Like
Mi Gente,J Balvin & Willy William Featuring Beyonce,0.774,0.687,0.308,104.959,Haven't Heard,Like
In My Head,Jason Derulo,0.762,0.748,0.851,110.009,Heard,Like
Sunny And 75,Joe Nichols,0.531,0.893,0.32299999999999995,120.045,Haven't Heard,Dislike
6 Inch,Beyonce Featuring The Weeknd,0.516,0.637,0.324,138.011,Haven't Heard,Like
We Are Tonight,Billy Currington,0.5589999999999999,0.812,0.47200000000000003,127.911,Haven't Heard,Like
I Luv This Sh*t,August Alsina Featuring Trinidad James,0.365,0.611,0.272,184.84799999999998,Heard,Like
Take A Walk,Passion Pit,0.5660000000000001,0.755,0.445,101.006,Haven't Heard,Like
Try Sleeping With A Broken Heart,Alicia Keys,0.496,0.82,0.5489999999999999,110.977,Haven't Heard,Like
Him & I,G-Eazy & Halsey,0.589,0.731,0.191,87.90799999999999,Heard,Dislike
Bangarang,Skrillex Featuring Sirah,0.716,0.972,0.5760000000000001,110.02600000000001,Haven't Heard,Like
Going Bad,Meek Mill Featuring Drake,0.889,0.496,0.544,86.00299999999999,Heard,Like
Last Time That I Checc'd,Nipsey Hussle Featuring YG,0.711,0.746,0.27899999999999997,96.024,Haven't Heard,Like
Red Solo Cup,Toby Keith,0.535,0.56,0.785,164.17,Haven't Heard,Like
Na Na,Trey Songz,0.67,0.47600000000000003,0.235,96.975,Haven't Heard,Like
Fearless,Taylor Swift,0.594,0.7120000000000001,0.47600000000000003,99.97200000000001,Haven't Heard,Dislike
Beautiful Monster,Ne-Yo,0.708,0.7709999999999999,0.494,128.013,Haven't Heard,Like
Kill Em With Kindness,Selena Gomez,0.757,0.884,0.39799999999999996,120.012,Haven't Heard,Like
Today Was A Fairytale,Taylor Swift,0.485,0.7170000000000001,0.35600000000000004,158.047,Heard,Like
The Ringer,Eminem,0.9390000000000001,0.551,0.42,118.552,Haven't Heard,Like
Love Faces,Trey Songz,0.654,0.599,0.33299999999999996,119.77799999999999,Haven't Heard,Like
Nowadays,Lil Skies Featuring Landon Cube,0.745,0.6459999999999999,0.46,79.993,Haven't Heard,Like
You & Me,Marc E. Bassy Featuring G-Eazy,0.449,0.635,0.608,84.414,Haven't Heard,Dislike
Do It Like You,Diggy Featuring Jeremih,0.447,0.8109999999999999,0.65,150.399,Haven't Heard,Like
Ain't My Fault,Zara Larsson,0.5760000000000001,0.782,0.355,141.153,Heard,Dislike
Miss Me,Drake Featuring Lil Wayne,0.426,0.862,0.332,100.3,Heard,Like
I Wanna Make You Close Your Eyes,Dierks Bentley,0.599,0.61,0.359,95.979,Heard,Like
Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,0.581,0.662,0.434,93.023,Haven't Heard,Like
Middle Of A Memory,Cole Swindell,0.531,0.746,0.304,139.78799999999998,Heard,Like
I Get The Bag,Gucci Mane Featuring Migos,0.89,0.633,0.425,139.94799999999998,Haven't Heard,Like
Just Breathe,Pearl Jam,0.473,0.348,0.28300000000000003,107.819,Haven't Heard,Like
Play That Song,Train,0.392,0.825,0.48200000000000004,98.959,Heard,Like
Baggage Claim,Miranda Lambert,0.701,0.934,0.9640000000000001,81.0,Haven't Heard,Dislike
1999,Prince,0.866,0.73,0.625,118.523,Heard,Like
0 To 100 / The Catch Up,Drake,0.5589999999999999,0.716,0.504,176.618,Haven't Heard,Like
Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,0.57,0.58,0.405,171.917,Haven't Heard,Like
Gucci Gucci,Kreayshawn,0.7120000000000001,0.924,0.9009999999999999,77.508,Haven't Heard,Like
No,Meghan Trainor,0.8270000000000001,0.6579999999999999,0.523,115.016,Haven't Heard,Like
Beers Ago,Toby Keith,0.565,0.84,0.742,144.04,Heard,Like
Dangerous Woman,Ariana Grande,0.40700000000000003,0.826,0.27699999999999997,133.942,Haven't Heard,Like
Let Me Love You,DJ Snake Featuring Justin Bieber,0.649,0.716,0.163,99.988,Haven't Heard,Like
Lust,Lil Skies,0.718,0.767,0.519,160.084,Heard,Like
Just Fishin',Trace Adkins,0.586,0.674,0.395,86.5,Haven't Heard,Like
Just Hold On,Steve Aoki & Louis Tomlinson,0.647,0.932,0.387,115.0,Heard,Like
Soltera,"Lunay, Daddy Yankee & Bad Bunny",0.795,0.7829999999999999,0.8,92.016,Haven't Heard,Like
Lonely Tonight,Blake Shelton Featuring Ashley Monroe,0.41,0.747,0.369,158.064,Haven't Heard,Like
Wild Ones,Flo Rida Featuring Sia,0.608,0.86,0.4370000000000001,127.075,Haven't Heard,Like
Good Form,Nicki Minaj Featuring Lil Wayne,0.88,0.775,0.284,96.507,Heard,Like
Noise,Kenny Chesney,0.58,0.799,0.583,109.965,Haven't Heard,Like
Mine Would Be You,Blake Shelton,0.5720000000000001,0.529,0.321,139.876,Heard,Like
I See You,Luke Bryan,0.657,0.821,0.7140000000000001,130.002,Heard,Like
Love Don't Die,The Fray,0.632,0.805,0.275,115.48899999999999,Haven't Heard,Dislike
Huncho Dreams,Quavo,0.831,0.528,0.23199999999999998,153.987,Heard,Dislike
Safe & Sound,Taylor Swift Featuring The Civil Wars,0.47200000000000003,0.3,0.289,144.317,Haven't Heard,Like
F*ckwithmeyouknowigotit,Jay Z Featuring Rick Ross,0.611,0.46399999999999997,0.27399999999999997,127.764,Heard,Like
She's With Me,High Valley,0.601,0.941,0.7020000000000001,111.041,Haven't Heard,Like
Sanctified,Rick Ross Featuring Kanye West & Big Sean,0.7390000000000001,0.52,0.247,126.041,Haven't Heard,Dislike
I Got The Boy,Jana Kramer,0.625,0.569,0.361,149.987,Haven't Heard,Like
Drunk On You,Luke Bryan,0.5579999999999999,0.872,0.47200000000000003,143.971,Haven't Heard,Like
Green Light,Lorde,0.594,0.721,0.253,128.942,Heard,Dislike
Dive In,Trey Songz,0.5870000000000001,0.648,0.37,119.88799999999999,Heard,Like
We Owned The Night,Lady Antebellum,0.657,0.7140000000000001,0.488,99.991,Haven't Heard,Dislike
Loyalty.,Kendrick Lamar Featuring Rihanna,0.6579999999999999,0.535,0.419,110.684,Haven't Heard,Like
She Will,Lil Wayne Featuring Drake,0.364,0.841,0.0837,100.14,Haven't Heard,Like
Dip,Tyga & Nicki Minaj,0.885,0.5429999999999999,0.43,99.02600000000001,Haven't Heard,Dislike
A Year Without Rain,Selena Gomez & The Scene,0.629,0.8059999999999999,0.409,119.96600000000001,Haven't Heard,Dislike
Thriller / Heads Will Roll,Glee Cast,0.633,0.8220000000000001,0.633,122.994,Heard,Like
All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",0.564,0.7170000000000001,0.423,117.48899999999999,Haven't Heard,Like
Quickie,Miguel,0.3720000000000001,0.642,0.647,67.839,Heard,Like
Suit & Tie,Justin Timberlake Featuring JAY Z,0.795,0.596,0.35700000000000004,101.985,Haven't Heard,Like
Waiting For The End,Linkin Park,0.48700000000000004,0.961,0.32299999999999995,170.005,Haven't Heard,Like
Narcos,Migos,0.9359999999999999,0.585,0.242,124.991,Haven't Heard,Like
The Man Who Can't Be Moved,The Script,0.609,0.629,0.325,99.955,Haven't Heard,Like
Woman,Kesha Featuring The Dap-Kings Horns,0.743,0.765,0.33799999999999997,114.991,Heard,Dislike
Little Bit Of Everything,Keith Urban,0.619,0.882,0.897,159.98,Haven't Heard,Like
Lie,NF,0.513,0.6609999999999999,0.179,94.791,Haven't Heard,Like
Takeaway,The Chainsmokers & Illenium Featuring Lennon Stella,0.528,0.511,0.35100000000000003,100.1,Heard,Like
"I Don't Like It, I Love It",Flo Rida Featuring Robin Thicke & Verdine White,0.8540000000000001,0.7659999999999999,0.784,118.00399999999999,Haven't Heard,Dislike
Bruises,Train Featuring Ashley Monroe,0.63,0.7909999999999999,0.491,102.963,Haven't Heard,Like
idontwannabeyouanymore,Billie Eilish,0.483,0.41200000000000003,0.247,170.16299999999995,Heard,Like
That's All She Wrote,T.I. Featuring Eminem,0.496,0.785,0.35700000000000004,170.02,Heard,Like
Think A Little Less,Michael Ray,0.521,0.805,0.527,141.967,Haven't Heard,Dislike
Callaita,Bad Bunny & Tainy,0.61,0.624,0.244,176.169,Haven't Heard,Like
Purple Lamborghini,Skrillex & Rick Ross,0.457,0.899,0.298,147.268,Haven't Heard,Dislike
Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",0.8420000000000001,0.8009999999999999,0.617,95.881,Haven't Heard,Dislike
Somewhere On A Beach,Dierks Bentley,0.569,0.638,0.43799999999999994,144.042,Haven't Heard,Dislike
23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",0.8590000000000001,0.599,0.319,140.005,Haven't Heard,Dislike
Fight Night,Migos,0.8740000000000001,0.706,0.895,89.96799999999998,Heard,Dislike
"Lover, Lover",Jerrod Niemann,0.879,0.5670000000000001,0.948,112.47200000000001,Haven't Heard,Dislike
Summertime Magic,Childish Gambino,0.76,0.579,0.125,100.01,Haven't Heard,Like
It Will Rain,Bruno Mars,0.5760000000000001,0.835,0.47600000000000003,150.017,Haven't Heard,Like
Any Ol' Barstool,Jason Aldean,0.536,0.722,0.499,143.78,Haven't Heard,Like
Better With The Lights Off,New Boyz Featuring Chris Brown,0.573,0.848,0.561,112.084,Haven't Heard,Like
Pick It Up,Famous Dex Featuring A$AP Rocky,0.9209999999999999,0.467,0.287,135.995,Haven't Heard,Like
In My Blood,Shawn Mendes,0.622,0.7120000000000001,0.48700000000000004,140.025,Heard,Like
Chasing The Sun,The Wanted,0.636,0.732,0.679,128.11,Haven't Heard,Dislike
Wasting All These Tears,Cassadee Pope,0.465,0.772,0.257,155.83,Heard,Like
"Sunrise, Sunburn, Sunset",Luke Bryan,0.47100000000000003,0.897,0.7190000000000001,159.958,Haven't Heard,Like
Swang,Rae Sremmurd,0.6809999999999999,0.314,0.166,139.99200000000002,Haven't Heard,Like
Rich As Hell,YoungBoy Never Broke Again,0.8740000000000001,0.647,0.228,154.04,Haven't Heard,Dislike
Apparently,J. Cole,0.8009999999999999,0.5429999999999999,0.534,133.982,Heard,Like
Life After You,Daughtry,0.396,0.7959999999999999,0.36200000000000004,154.037,Haven't Heard,Like
Wiggle,Jason Derulo Featuring Snoop Dogg,0.6970000000000001,0.621,0.721,81.946,Haven't Heard,Like
Glass,Thompson Square,0.5760000000000001,0.524,0.263,75.96300000000002,Heard,Like
Club Can't Handle Me,Flo Rida Featuring David Guetta,0.616,0.8690000000000001,0.473,127.96600000000001,Heard,Like
Lust For Life,Lana Del Rey Featuring The Weeknd,0.504,0.655,0.262,99.98200000000001,Haven't Heard,Like
About The Money,T.I. Featuring Young Thug,0.81,0.721,0.552,101.99700000000001,Haven't Heard,Like
Moves,Big Sean,0.812,0.522,0.38,75.524,Heard,Like
Look What God Gave Her,Thomas Rhett,0.7390000000000001,0.85,0.883,113.0,Haven't Heard,Like
Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,0.6659999999999999,0.68,0.26,124.914,Haven't Heard,Like
223's,YNW Melly & 9lokknine,0.932,0.547,0.695,94.99799999999999,Heard,Like
Parking Lot Party,Lee Brice,0.54,0.86,0.856,171.72,Heard,Like
Man In The Mirror,Adam Levine & Javier Colon,0.4970000000000001,0.797,0.397,202.09,Haven't Heard,Like
Biggest Alley Oop,Quavo,0.86,0.408,0.0548,75.48100000000002,Heard,Like
Crushin' It,Brad Paisley,0.595,0.823,0.745,108.99,Haven't Heard,Like
We Run The Night,Havana Brown Featuring Pitbull,0.6970000000000001,0.861,0.703,127.023,Haven't Heard,Like
